run_accession	platform	library_layout	read_length	spots	count_reads	bases	average_genome_size	genome_equilvalents	sample_accession	sampling_campaign	sampling_station	sampling_platform	event_label	event_date_time_start	event_date_time_end	latitude_start	longitude_start	latitude_end	longitude_end	depth	sample_collection_device	protocol_label	size_fraction_lower_threshold	size_fraction_upper_threshold	sample_status	last_update_date	marine_region	temperature	salinity_sensor	oxygen_sensor	nitrate_sensor	chlorophyll_sensor	environment_biome	environment_feature	environment_material	environmental_package	citation	further_details	project_name	ena_checklist
ERR599154	ILLUMINA	PAIRED	99	29607890	59215780	5888006753	2958090	1990.4770430699625	ERS490633	TARA_20101003Z	TARA_076	"SV Tara"	TARA_20101017T0905Z_076_Combined-EVENTS_CAST	2010-10-17T09:05:05	2010-10-17T13:37	-20.9315	-35.1794	-20.9724	-35.2742	800	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)"	4.74959	34.3693	192.165	34.5895	0	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594345	ILLUMINA	PAIRED	101	188517258	377034516	38080486116	4492230	8476.96431406084	ERS488773	TARA_20100309Z	TARA_037	"SV Tara"	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	2010-03-12T17:08:47	2010-03-13T14:25	20.8457	63.5851	20.8188	63.6158	600	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	GIRUS_NUC-dry_W0.1-0.22	0.1	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)"	12.066	35.6935	1.63999	31.8025	0.005649	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594290	ILLUMINA	PAIRED	101	77851600	155703200	15726023200	4478180	3511.6961348957375	ERS488773	TARA_20100309Z	TARA_037	"SV Tara"	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	2010-03-12T17:08:47	2010-03-13T14:25	20.8457	63.5851	20.8188	63.6158	600	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	GIRUS_NUC-dry_W0.1-0.22	0.1	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Gulf of Oman (MRGID:4267)"	12.066	35.6935	1.63999	31.8025	0.005649	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599027	ILLUMINA	PAIRED	100	35978284	71956568	7197642085	2220980	3240.743586825619	ERS490928	TARA_20101126Z	TARA_082	"SV Tara"	TARA_20101206T1858Z_082_EVENT_PUMP	2010-12-06T18:58	2010-12-06T22:11	-47.2007	-57.9446	-47.1208	-57.8265	40	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)"	6.97564	34.0576	306.212	17.1118	1.01772	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599122	ILLUMINA	PAIRED	97	186132002	372264004	36265965631	2088780	17362.27469712129	ERS490928	TARA_20101126Z	TARA_082	"SV Tara"	TARA_20101206T1858Z_082_EVENT_PUMP	2010-12-06T18:58	2010-12-06T22:11	-47.2007	-57.9446	-47.1208	-57.8265	40	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)"	6.97564	34.0576	306.212	17.1118	1.01772	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599279	ILLUMINA	PAIRED	99	155037795	310075590	30823446098	35959800	857.1638118312534	ERS490922	TARA_20101126Z	TARA_082	"SV Tara"	TARA_20101206T1720Z_082_EVENT_NET	2010-12-06T17:20	2010-12-06T17:30	-47.2116	-58.0266	-47.2106	-58.018	30	"PLANKTON NET, TYPE=Bongo, MESH_Size_(ï¿½m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)"	7.04669	34.056	307.505	17.1193	0.787841	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594394	ILLUMINA	PAIRED	97	46496880	92993760	9055028459	268181000	33.76466123356257	ERS489603	TARA_20100515Z	TARA_052	"SV Tara"	TARA_20100517T1142Z_052_EVENT_PUMP	2010-05-17T11:42	2010-05-17T13:50	-16.9534	53.9601	-16.9675	53.9199	75	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029)"	24.8943	34.9108	192.559	0.244232	0.394226	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599160	ILLUMINA	PAIRED	98	171142153	342284306	33651563993	2757850	12202.120819676084	ERS492733	TARA_20110726Z	TARA_123	"SV Tara"	TARA_20110731T1720Z_123_EVENT_PUMP	2011-07-31T17:20	2011-07-31T19:33	-8.9068	-140.283	-8.8951	-140.317	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.5762	35.3595	189.758	3.86841	0.319103	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594326	ILLUMINA	PAIRED	100	187470886	374941772	37403870771	1733040	21582.777555080156	ERS492738	TARA_20110726Z	TARA_123	"SV Tara"	TARA_20110731T1720Z_123_EVENT_PUMP	2011-07-31T17:20	2011-07-31T19:33	-8.9068	-140.283	-8.8951	-140.317	5	"PUMP (High Volume Peristaltic Pump)"	GIRUS_NUC-dry_W0.22-0.45	0.22	0.45	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.5762	35.3595	189.758	3.86841	0.319103	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594347	ILLUMINA	PAIRED	99	187306308	374612616	36955932197	2259530	16355.571103172151	ERS492739	TARA_20110726Z	TARA_123	"SV Tara"	TARA_20110731T1720Z_123_EVENT_PUMP	2011-07-31T17:20	2011-07-31T19:33	-8.9068	-140.283	-8.8951	-140.317	5	"PUMP (High Volume Peristaltic Pump)"	GIRUS_NUC-dry_W0.45-0.8	0.45	0.8	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.5762	35.3595	189.758	3.86841	0.319103	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR318618	ILLUMINA	PAIRED	101	78363621	156727242	15892936467	1805560	8802.197521453989	ERS478040	TARA_20091214Z	TARA_030	"SV Tara"	TARA_20091215T1512Z_030_Combined-EVENTS_CAST	2009-12-15T15:23:37Z	2009-12-15T17:32Z	33.9235	32.8118	33.93	32.7322	70	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version is NOT FINAL but can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degree) Marine Ecoregion:Levantine Sea (MRGID:21895)"	18.9795	39.256	218.133	0.254406	0.042495	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans"	ERC000030
ERR318619	ILLUMINA	PAIRED	75	7753939	15507878	1169571614	1951900	599.1949858724545	ERS478040	TARA_20091214Z	TARA_030	"SV Tara"	TARA_20091215T1512Z_030_Combined-EVENTS_CAST	2009-12-15T15:23:37Z	2009-12-15T17:32Z	33.9235	32.8118	33.93	32.7322	70	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version is NOT FINAL but can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degree) Marine Ecoregion:Levantine Sea (MRGID:21895)"	18.9795	39.256	218.133	0.254406	0.042495	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans"	ERC000030
ERR318621	ILLUMINA	PAIRED	75	7841374	15682748	1177769082	1933080	609.2705429707569	ERS478040	TARA_20091214Z	TARA_030	"SV Tara"	TARA_20091215T1512Z_030_Combined-EVENTS_CAST	2009-12-15T15:23:37Z	2009-12-15T17:32Z	33.9235	32.8118	33.93	32.7322	70	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version is NOT FINAL but can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degree) Marine Ecoregion:Levantine Sea (MRGID:21895)"	18.9795	39.256	218.133	0.254406	0.042495	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans"	ERC000030
ERR318620	ILLUMINA	PAIRED	101	79459583	158919166	16106127837	1812900	8884.197226951073	ERS478040	TARA_20091214Z	TARA_030	"SV Tara"	TARA_20091215T1512Z_030_Combined-EVENTS_CAST	2009-12-15T15:23:37Z	2009-12-15T17:32Z	33.9235	32.8118	33.93	32.7322	70	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version is NOT FINAL but can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degree) Marine Ecoregion:Levantine Sea (MRGID:21895)"	18.9795	39.256	218.133	0.254406	0.042495	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans"	ERC000030
ERR599020	ILLUMINA	PAIRED	99	192502900	385005800	37950748374	2394350	15850.115730292733	ERS492294	TARA_20110520Z	TARA_110	"SV Tara"	TARA_20110522T1320Z_110_Combined-EVENTS_CAST	2011-05-22T13:20	2011-05-22T20:46	-1.8902	-84.6141	-1.8191	-84.6284	380	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	10.2584	34.7553	1.27395	34.6449	0	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599115	ILLUMINA	PAIRED	98	218908096	437816192	42860450661	2640820	16229.976523771355	ERS493460	TARA_20110928Z	TARA_133	"SV Tara"	TARA_20111019T1928Z_133_Combined-EVENTS_CAST	2011-10-19T19:27:16	2011-10-20T00:58	35.2698	-127.727	35.3379	-127.738	650	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	4.93663	34.3297	8.57745	44.083	0.002017	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR598951	ILLUMINA	PAIRED	100	30171447	60342894	6025483748	2241340	2688.337199729314	ERS488486	TARA_20091122Z	TARA_025	"SV Tara"	TARA_20091123T0912Z_025_EVENT_PUMP	2009-11-23T09:12	2009-11-23T11:18	39.3888	19.3905	39.3599	19.4084	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	18.3425	38.1829	218.017	99999	0.121845	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599043	ILLUMINA	PAIRED	99	198608764	397217528	39195463209	2256870	17367.14153454905	ERS488486	TARA_20091122Z	TARA_025	"SV Tara"	TARA_20091123T0912Z_025_EVENT_PUMP	2009-11-23T09:12	2009-11-23T11:18	39.3888	19.3905	39.3599	19.4084	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	18.3425	38.1829	218.017	99999	0.121845	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR598957	ILLUMINA	PAIRED	98	206479674	412959348	40647195730	2380640	17074.089218796027	ERS492445	TARA_20110520Z	TARA_112	"SV Tara"	TARA_20110615T0059Z_112_Combined-EVENTS_CAST	2011-06-15T00:55:48	2011-06-15T04:50	-23.2189	-129.5	-23.1569	-129.594	155	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Rapa-Pitcairn (MRGID:21942)"	22.2614	35.9399	207.089	0.476585	0.222552	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR598977	ILLUMINA	PAIRED	94	38060321	76120642	7189160018	2679420	2683.103567022633	ERS489074	TARA_20100327Z	TARA_041	"SV Tara"	TARA_20100330T1056Z_041_EVENT_PUMP	2010-03-30T10:56	2010-03-30T12:20	14.5536	70.0128	14.5375	70.0244	60	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:West and South Indian Shelf (MRGID:21777)"	27.1177	36.4962	148.328	-0.224514	0.47554	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599053	ILLUMINA	PAIRED	99	193639324	387278648	38184824724	2668520	14309.360241624503	ERS489074	TARA_20100327Z	TARA_041	"SV Tara"	TARA_20100330T1056Z_041_EVENT_PUMP	2010-03-30T10:56	2010-03-30T12:20	14.5536	70.0128	14.5375	70.0244	60	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:West and South Indian Shelf (MRGID:21777)"	27.1177	36.4962	148.328	-0.224514	0.47554	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599374	ILLUMINA	PAIRED	98	53546127	107092254	10466213978	50454300	207.4393363932091	ERS490704	TARA_20101031Z	TARA_078	"SV Tara"	TARA_20101104T1816Z_078_Combined-EVENTS_CAST	2010-11-04T18:16:53	2010-11-04T21:18	-30.1484	-43.2705	-30.1495	-43.2486	120	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	19.3092	36.2749	217.141	0.478929	0.226052	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599322	ILLUMINA	PAIRED	98	173378692	346757384	33840293223	12891200	2625.0607368165147	ERS490701	TARA_20101031Z	TARA_078	"SV Tara"	TARA_20101104T1816Z_078_Combined-EVENTS_CAST	2010-11-04T18:16:53	2010-11-04T21:18	-30.1484	-43.2705	-30.1495	-43.2486	120	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	19.3092	36.2749	217.141	0.478929	0.226052	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594349	ILLUMINA	PAIRED	101	192910842	385821684	38967990084	1750480	22261.267664633586	ERS490336	TARA_20100905Z	TARA_070	"SV Tara"	TARA_20100921T0655Z_070_EVENT_PUMP	2010-09-21T06:55	2010-09-21T08:07	-20.4091	-3.1759	-20.3976	-3.2009	5	"PUMP (High Volume Peristaltic Pump)"	GIRUS_NUC-dry_W0.22-0.45	0.22	0.45	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	19.7768	36.3762	215.651	0.168013	0.324315	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594335	ILLUMINA	PAIRED	101	178378254	356756508	36032407308	2113930	17045.19231409215	ERS490337	TARA_20100905Z	TARA_070	"SV Tara"	TARA_20100921T0655Z_070_EVENT_PUMP	2010-09-21T06:55	2010-09-21T08:07	-20.4091	-3.1759	-20.3976	-3.2009	5	"PUMP (High Volume Peristaltic Pump)"	GIRUS_NUC-dry_W0.45-0.8	0.45	0.8	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	19.7768	36.3762	215.651	0.168013	0.324315	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599265	ILLUMINA	PAIRED	99	99627942	199255884	19713232631	533764000	36.932503698040385	ERS490708	TARA_20101031Z	TARA_078	"SV Tara"	TARA_20101104T1837Z_078_EVENT_NET	2010-11-04T18:37	2010-11-04T19:07	-30.052	-43.2619	-30.1415	-43.2475	120	"PLANKTON NET, TYPE=Bongo, MESH_Size_(ï¿½m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	19.66	36.3165	221.292	-0.043465	0.147128	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599354	ILLUMINA	PAIRED	98	66920719	133841438	13162238738	61622700	213.5938712296059	ERS492843	TARA_20110726Z	TARA_124	"SV Tara"	TARA_20110804T1833Z_124_EVENT_PUMP	2011-08-04T18:33	2011-08-04T22:00	-9.1504	-140.522	-9.1552	-140.528	5	"PUMP (High Volume Peristaltic Pump)"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.519	35.3967	190.724	5.11186	0.286662	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599355	ILLUMINA	PAIRED	97	43460617	86921234	8456968802	60553700	139.6607004007486	ERS493767	TARA_20111124Z	TARA_138	"SV Tara"	TARA_20111210T1408Z_138_EVENT_PUMP	2011-12-10T14:08	2011-12-10T14:50	6.3332	-102.943	6.3315	-102.948	5	"PUMP (High Volume Peristaltic Pump)"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	26.6362	33.407	196.883	-1.18432	0.013449	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599067	ILLUMINA	PAIRED	100	31552247	63104494	6299864547	2577190	2444.4727234630773	ERS492205	TARA_20110509Z	TARA_109	"SV Tara"	TARA_20110513T1617Z_109_Combined-EVENTS_CAST	2011-05-13T16:08:58	2011-05-13T23:08	2.0649	-84.5546	2.1008	-84.5107	380	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)"	11.3158	34.7999	2.51667	33.916	0	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR598971	ILLUMINA	PAIRED	98	162234931	324469862	31853872760	2456390	12967.75868652779	ERS492205	TARA_20110509Z	TARA_109	"SV Tara"	TARA_20110513T1617Z_109_Combined-EVENTS_CAST	2011-05-13T16:08:58	2011-05-13T23:08	2.0649	-84.5546	2.1008	-84.5107	380	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)"	11.3158	34.7999	2.51667	33.916	0	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
